parishCode,parishName,subCountyCode
130-237-05-04,KALIMON WARD,130-237-05
130-237-05-09,NAKORICHOKEI WARD,130-237-05
130-237-05-20,KAPEDO WARD,130-237-05
130-237-12-21,KAWALAKOL,130-237-12
130-237-12-22,LOMEJ/NATIIRA,130-237-12
130-237-12-55,KOKORO,130-237-12
130-237-12-58,NAOYAGUM,130-237-12
130-237-12-63,NASEPERWAE,130-237-12
130-237-12-64,LOMANOK,130-237-12
130-237-13-07,LODAPAL,130-237-13
130-237-13-08,LONGOLETYANGA,130-237-13
130-237-13-43,LOBALANGIT,130-237-13
130-237-13-48,PIRE,130-237-13
130-237-13-57,NAKELLIO,130-237-13
130-237-13-66,SARACHOM,130-237-13
130-320-01-41,LOKORI,130-320-01
130-320-01-75,OPOTIPOT,130-320-01
130-320-02-03,KIDEPO WARD,130-320-02
130-320-02-04,KIKISS WARD,130-320-02
130-320-02-05,KOKOLIO WARD,130-320-02
130-320-02-06,NAKIDIIR WARD,130-320-02
130-320-02-07,NATABA WARD,130-320-02
130-320-03-02,KANGOLE WARD,130-320-03
130-320-03-08,KATHIL WARD,130-320-03
130-320-03-09,NEW KARENGA WARD,130-320-03
130-320-03-40,KARENGA WARD,130-320-03
130-320-08-01,NAKITOIT,130-320-08
130-320-08-42,LOYORO/NAPORE,130-320-08
020-094-01-01,KACHERI,020-094-01
020-094-01-13,LOKWASINYON,020-094-01
020-094-01-14,NAPEIKAR,020-094-01
020-094-01-15,JIE LOLELIA,020-094-01
020-094-02-28,LOLOGOKA,020-094-02
020-094-02-29,NANGELEKEK,020-094-02
020-094-02-31,NAGIRIGIRIOI,020-094-02
020-094-03-34,KANGOROK,020-094-03
020-094-03-37,NAADOI,020-094-03
020-094-03-38,KAPUYON,020-094-03
020-094-04-16,LONGEREP,020-094-04
020-094-04-18,WATAKAU CENTRAL,020-094-04
020-094-04-39,NAKAPELIMORU TOWN,020-094-04
020-094-04-40,THIWAKOL,020-094-04
020-094-04-41,KAILENY,020-094-04
020-094-05-27,RIKITAE EAST,020-094-05
020-094-05-35,LODERA,020-094-05
020-094-05-42,RIKITAE WEST,020-094-05
020-094-06-22,KOTYANG,020-094-06
020-094-06-23,LOKOREIN,020-094-06
020-094-06-43,KODOKEI,020-094-06
020-094-06-45,MORUITIT,020-094-06
020-094-06-67,RENGEN TOWN BOARD,020-094-06
020-094-07-03,KOKUWUAM WARD,020-094-07
020-094-07-04,LOKIDING WARD,020-094-07
020-094-07-05,KALOGWEL WARD,020-094-07
020-094-07-06,LOKOONA WARD,020-094-07
020-094-08-07,LOKITALAEBU WARD,020-094-08
020-094-08-08,LOKITALAEBU EAST,020-094-08
020-094-08-10,LOKITALAEBU SOUTH,020-094-08
020-094-09-33,POTONGOR,020-094-09
020-094-09-44,KADOCHA,020-094-09
020-094-09-46,KALONGOLEMUGE,020-094-09
020-094-09-47,405 BRIGADE,020-094-09
020-094-10-02,LOSAKUCHA,020-094-10
020-094-10-48,KOKORIA,020-094-10
020-094-10-49,KOPOR,020-094-10
020-094-10-50,LOBANYA,020-094-10
020-094-10-51,LOTANYAT,020-094-10
020-094-11-17,LOOKOROK,020-094-11
020-094-11-52,KOPUSANG,020-094-11
020-094-11-53,YEELE,020-094-11
020-094-12-20,MODOKONYANG,020-094-12
020-094-12-54,LODOKET,020-094-12
020-094-12-55,LOMONIA,020-094-12
020-094-12-56,NAPUTIR,020-094-12
020-094-14-24,LOPUYO,020-094-14
020-094-14-32,NAPONGA,020-094-14
020-094-14-60,LOGOMAN,020-094-14
020-094-14-61,NAKWAALET,020-094-14
020-094-15-25,LOONGOR,020-094-15
020-094-15-26,NAKWAKWA,020-094-15
020-094-15-62,KANALOBAE,020-094-15
020-094-15-63,NAKORETO,020-094-15
020-094-15-64,RUTOM,020-094-15
020-094-16-21,NAPUPUM TOWN,020-094-16
020-094-16-65,ITAKWARA,020-094-16
020-094-16-66,LOLITO,020-094-16
020-296-01-06,KOTIDO RURAL WARD,020-296-01
020-296-01-11,KOTIDO CENTRAL,020-296-01
020-296-01-12,KOTIDO EAST WARD,020-296-01
020-296-01-13,NARIKAPET WARD,020-296-01
020-296-01-14,KOTIDO NORTH WARD,020-296-01
020-296-01-15,KOTIDO WEST WARD,020-296-01
020-296-02-01,LOCHOTO WARD,020-296-02
020-296-02-02,KAPISINYANG WARD,020-296-02
020-296-02-03,LOGWANGAITA WARD,020-296-02
020-296-02-04,MIRESIAE WARD,020-296-02
020-296-02-07,NAYESE WARD,020-296-02
020-296-02-08,KOTYANG CENTRAL,020-296-02
020-296-03-09,KAPADAKOOK,020-296-03
020-296-03-16,NAKAAL WARD,020-296-03
020-296-03-17,KADOKINI WARD,020-296-03
020-296-04-05,LOKORE WARD,020-296-04
020-296-04-18,NANGAYUM WARD,020-296-04
020-296-04-19,ROM ROM WARD,020-296-04
020-296-04-20,UM-UM WARD,020-296-04
028-147-01-01,NACHOGOROM,028-147-01
028-147-01-02,LOOI,028-147-01
028-147-01-03,NAWANATAU,028-147-01
028-147-01-04,NATAPARAKWANGAN,028-147-01
028-147-01-06,ACHERER,028-147-01
028-147-01-08,LOPUTUK,028-147-01
028-147-01-09,LOTIRIR,028-147-01
028-147-02-05,NANGORIT,028-147-02
028-147-02-07,KOMARET,028-147-02
028-147-02-11,NAITAKWAE,028-147-02
028-147-02-14,KOTARUK,028-147-02
028-147-02-20,KALOE,028-147-02
028-147-02-21,LOKERIAUT,028-147-02
028-147-03-12,LOBUNEIT,028-147-03
028-147-03-15,NAKADELI,028-147-03
028-147-03-16,PUPU,028-147-03
028-147-03-17,RUPA,028-147-03
028-147-03-23,KAPWAATA,028-147-03
028-147-03-24,NAKILORO,028-147-03
028-147-04-13,MOGOTH,028-147-04
028-147-04-18,LOO-ARENGAK,028-147-04
028-147-04-19,LOKISILEI,028-147-04
028-147-04-22,LOREGAIT,028-147-04
028-147-05-25,LORIKOKWA WARD,028-147-05
028-147-05-26,NAKAMISTAE WARD,028-147-05
028-147-05-27,NAKAPELIMEN WARD,028-147-05
028-150-01-01,BOMA NORTH,028-150-01
028-150-01-02,BOMA SOUTH,028-150-01
028-150-02-03,CAMPSWAHILI CHIN,028-150-02
028-150-02-04,CAMPSWAHILI JUU,028-150-02
028-278-01-01,KAKINGOL,028-278-01
028-278-01-02,LIA,028-278-01
028-278-01-22,MUSAS,028-278-01
028-278-01-23,MUSUPO,028-278-01
028-278-01-25,NARENGENYA,028-278-01
028-278-04-03,LOYARABOTH,028-278-04
028-278-04-04,NATUMUKALE,028-278-04
028-278-04-05,TAPACH,028-278-04
028-278-04-20,KATIKEKILE,028-278-04
028-278-04-21,KODONYO,028-278-04
028-278-04-24,NAKWANGA,028-278-04
056-146-01-01,AKUYAM,056-146-01
056-146-01-02,NABOLIS,056-146-01
056-146-01-35,NAKORETE,056-146-01
056-146-04-12,KOKUWUAM,056-146-04
056-146-04-13,LOKATAPAN,056-146-04
056-146-04-24,NAMATATA,056-146-04
056-146-05-15,LOREGAE,056-146-05
056-146-05-20,NAKAALE,056-146-05
056-146-05-21,NATURUM,056-146-05
056-146-05-28,ALAMACAR,056-146-05
056-146-06-11,KAIKU,056-146-06
056-146-06-14,LOPEROT,056-146-06
056-146-06-16,MORU-A-AJORE,056-146-06
056-146-06-22,LOMORIMOR,056-146-06
056-146-06-23,NAABORE,056-146-06
056-146-07-18,LOASAM,056-146-07
056-146-07-19,LORENG,056-146-07
056-146-07-25,KOBEYON,056-146-07
056-146-07-26,NABULENGER,056-146-07
056-146-07-27,NATHINYONOIT,056-146-07
056-314-02-07,MORUITA,056-314-02
056-314-02-17,KARINGA,056-314-02
056-314-02-30,KOMORET,056-314-02
056-314-03-08,KATANGA/TOWNSHIP,056-314-03
056-314-03-09,LOBULIO/LOMUU WARD,056-314-03
056-314-03-10,LOBUNIET/LOKOONA,056-314-03
056-314-04-03,NAMOROTOT,056-314-04
056-314-04-04,OKWAPON,056-314-04
056-314-04-05,TOKORA,056-314-04
056-314-04-29,NADIP,056-314-04
056-314-08-06,KATABOK,056-314-08
056-314-08-31,AKOKOR,056-314-08
056-314-08-32,ALAPAT,056-314-08
056-314-08-33,LOKOMA,056-314-08
056-314-08-34,ULINGIRO,056-314-08
063-093-02-06,BIAFRA WARD,063-093-02
063-093-02-07,CAMPSWAHILI WARD,063-093-02
063-093-02-08,CENTRAL WARD,063-093-02
063-093-02-09,KAPILANI BAR EAST,063-093-02
063-093-02-10,KOMURIA EAST WARD,063-093-02
063-093-02-11,LOPUTUK WARD,063-093-02
063-093-02-12,PAJAR WARD,063-093-02
063-093-02-61,KAPILANI BAR WEST,063-093-02
063-093-02-68,KOMURIA WEST WARD,063-093-02
063-093-04-21,KITELORE,063-093-04
063-093-04-22,KOTIRAE,063-093-04
063-093-04-32,LOMILIMIL,063-093-04
063-093-04-47,KAKAMAR,063-093-04
063-093-04-74,MORUNYANG,063-093-04
063-093-06-33,LOLELIA,063-093-06
063-093-06-35,KAIMESE,063-093-06
063-093-06-46,LOCHOKEI,063-093-06
063-093-06-48,MORUKINEI,063-093-06
063-093-06-50,NAROGOS,063-093-06
063-093-06-52,LOTETELEIT,063-093-06
063-093-06-53,MORUNYANG,063-093-06
063-093-07-36,LOKANAYONA,063-093-07
063-093-07-37,LOMERUMA,063-093-07
063-093-07-38,TOROI,063-093-07
063-093-09-44,KASIMERI,063-093-09
063-093-09-45,LONGARO,063-093-09
063-093-09-73,LOCHEREP,063-093-09
063-093-10-01,LOMERIS,063-093-10
063-093-10-03,LOKERUI,063-093-10
063-093-10-34,LOKERUI CENTRE,063-093-10
063-093-10-76,KAABONG,063-093-10
063-093-10-77,LOMORUITAE,063-093-10
063-093-11-02,LOBONGIA,063-093-11
063-093-11-23,LOMUSIAN,063-093-11
063-093-11-24,LONGOROMIT,063-093-11
063-093-11-25,PAJAR,063-093-11
063-093-14-26,KAJIIR,063-093-14
063-093-14-39,KANGIOS,063-093-14
063-093-14-51,LOPEDO/TEUSO,063-093-14
063-093-14-62,KOTOME,063-093-14
063-093-14-65,SAKATAN,063-093-14
063-093-15-40,LEENY,063-093-15
063-093-15-41,LOKIYEKES,063-093-15
063-093-15-42,MULEDO,063-093-15
063-093-15-43,NAKATAPAN,063-093-15
063-255-09-09,USAKE,063-255-09
063-255-09-10,MORUNGOLE,063-255-09
063-255-09-53,LOKWAKARAMOE,063-255-09
063-255-10-11,LOKINENE,063-255-10
063-255-10-12,KAPALU,063-255-10
063-255-10-59,LOITANIT,063-255-10
063-255-11-07,KOKOSOWA,063-255-11
063-255-11-08,NAWADOU,063-255-11
063-255-11-13,KAMION,063-255-11
063-341-01-04,LOKOLIA,063-341-01
063-341-01-05,LOSOGOLO,063-341-01
063-341-01-54,KALONGOR,063-341-01
063-341-01-56,MORULEM,063-341-01
063-341-02-01,NABONYIA WARD,063-341-02
063-341-02-14,KALAPATA WARD,063-341-02
063-341-02-17,NAPETAKORI WARD,063-341-02
063-341-02-60,KACHEMICHEM WARD,063-341-02
063-341-03-18,MORUNYANG,063-341-03
063-341-03-19,MOROTO,063-341-03
063-341-03-67,MEUS,063-341-03
063-341-03-70,KURAO,063-341-03
063-341-05-20,LOBATOU,063-341-05
063-341-05-27,NARENGEPAK,063-341-05
063-341-05-30,NARIONOMORU,063-341-05
063-341-05-31,LOKARENGAK,063-341-05
063-341-05-80,NARUBE,063-341-05
063-341-05-82,LEMUGETE,063-341-05
063-341-06-02,JERUSALEM WARD,063-341-06
063-341-06-29,KATHILE WARD,063-341-06
063-341-06-83,TEREGU WARD,063-341-06
063-341-08-13,LOKALI,063-341-08
063-341-08-28,NARIAMAAOI,063-341-08
063-341-08-49,KAMACHARIKOL,063-341-08
063-341-08-79,NACHUKUL,063-341-08
063-341-08-81,LOIS,063-341-08
063-341-12-15,LOTIM,063-341-12
063-341-12-16,MORUKORI,063-341-12
063-341-12-69,KALOBOKI,063-341-12
063-341-12-71,KOSUI,063-341-12
063-341-12-72,KAKUTATOM,063-341-12
070-095-01-02,KANU,070-095-01
070-095-01-22,AREMBWOLA,070-095-01
070-095-01-25,ANINATA,070-095-01
070-095-01-52,ABONGEPACH,070-095-01
070-095-01-53,ADWAL,070-095-01
070-095-01-54,OIMA,070-095-01
070-095-02-05,LOYOROIT,070-095-02
070-095-02-23,KULODWONG,070-095-02
070-095-02-41,OLEM,070-095-02
070-095-02-42,OCOM,070-095-02
070-095-02-43,KATHIMONGOR,070-095-02
070-095-03-11,AOJAPIRO,070-095-03
070-095-03-26,ARIDAI,070-095-03
070-095-03-27,GANGMING,070-095-03
070-095-03-74,GULOPONO,070-095-03
070-095-03-75,LOKA,070-095-03
070-095-03-76,YARAYARA,070-095-03
070-095-04-10,ADEA,070-095-04
070-095-04-29,KATABOK WEST,070-095-04
070-095-04-30,AKWANGAGWEL,070-095-04
070-095-05-12,ORETHA,070-095-05
070-095-05-13,ROGOM,070-095-05
070-095-05-20,PUPUKAMUYA,070-095-05
070-095-05-31,KOBULIN,070-095-05
070-095-05-44,KATHEBAKUME,070-095-05
070-095-05-45,OKIMIA,070-095-05
070-095-06-04,WIAWER WARD,070-095-06
070-095-06-35,ANGWEE WARD,070-095-06
070-095-06-36,AGWATA WARD,070-095-06
070-095-06-37,ORINGOWELO WARD,070-095-06
070-095-07-07,AWACH,070-095-07
070-095-07-18,OPOROTH,070-095-07
070-095-07-24,BARLYECH,070-095-07
070-095-07-28,GOTAPWOU,070-095-07
070-095-08-06,WILELA,070-095-08
070-095-08-16,KOYA,070-095-08
070-095-08-33,GULOTWORO,070-095-08
070-095-08-34,MONYANGA,070-095-08
070-095-09-03,KIRU WARD,070-095-09
070-095-09-21,KALAKALA WARD,070-095-09
070-095-09-32,OYARO WARD,070-095-09
070-095-10-38,ANGOROM,070-095-10
070-095-10-39,KOTHIDANY,070-095-10
070-095-10-40,OKILILING,070-095-10
070-095-11-14,OPOPONGO,070-095-11
070-095-11-46,KATALA,070-095-11
070-095-11-47,KOPUA,070-095-11
070-095-11-48,NUTHU,070-095-11
070-095-12-01,ATUNGA,070-095-12
070-095-12-49,ORYEOTYENE,070-095-12
070-095-12-50,OTALABAR,070-095-12
070-095-12-51,APOK,070-095-12
070-095-13-55,ABUK WARD,070-095-13
070-095-13-56,ARENGEKITHOE WARD,070-095-13
070-095-13-57,AWOKOLEM WARD,070-095-13
070-095-13-58,CEMEE WARD,070-095-13
070-095-13-59,DISTRICT QUARTERS,070-095-13
070-095-13-60,OREE WARD,070-095-13
070-095-14-17,OTUMPILI WARD,070-095-14
070-095-14-61,KAWANG WARD,070-095-14
070-095-14-62,UNIVERSITY WARD,070-095-14
070-095-15-09,ANGOLEBWAL EAST,070-095-15
070-095-15-63,AREMO WARD,070-095-15
070-095-15-64,ARENGEPUA WARD,070-095-15
070-095-15-65,GOLONGER WARD,070-095-15
070-095-15-66,KATABOK EAST WRD,070-095-15
070-095-15-67,LOBOLWALA WARD,070-095-15
070-095-15-68,OBOLOKOME WARD,070-095-15
070-095-15-69,RUKA WARD,070-095-15
070-095-15-73,ANGOLEBWAL WEST,070-095-15
070-095-15-77,ACHWAA WARD,070-095-15
070-095-16-08,ORWAMUGE WARD,070-095-16
070-095-16-19,ACHANGALI WARD,070-095-16
070-095-16-70,BARTANGA WARD,070-095-16
070-095-16-71,KAKWETH WARD,070-095-16
070-095-16-72,ARIDAI WARD,070-095-16
081-149-01-01,AMUDAT,081-149-01
081-149-01-03,LOBURIN,081-149-01
081-149-01-22,ALAKAS,081-149-01
081-149-01-32,CHEPONGOS,081-149-01
081-149-01-33,NABOKOTOM,081-149-01
081-149-01-34,NAREMIT,081-149-01
081-149-01-35,NGONGOSOWON,081-149-01
081-149-02-04,KARITA,081-149-02
081-149-02-17,ABONGAI,081-149-02
081-149-02-18,NAPOROKOCHA,081-149-02
081-149-03-09,LOROO,081-149-03
081-149-03-24,LOBOROKOCHA,081-149-03
081-149-03-25,NAMOSING,081-149-03
081-149-04-10,JUMBE WARD,081-149-04
081-149-04-11,KALAS WARD,081-149-04
081-149-04-12,LOCHENGENGE WARD,081-149-04
081-149-04-13,TINGAS WARD,081-149-04
081-149-05-07,ABILIYEP,081-149-05
081-149-05-28,AKORIKEYA,081-149-05
081-149-05-29,LOPEDOT,081-149-05
081-149-05-30,LOYEP,081-149-05
081-149-06-08,ACHORICHOR,081-149-06
081-149-06-26,IWAKAI,081-149-06
081-149-06-27,LOMERAI,081-149-06
081-149-07-02,KATABOK,081-149-07
081-149-07-14,DINGDINGA,081-149-07
081-149-07-15,KAPETAWOI,081-149-07
081-149-07-16,MOTANY,081-149-07
081-149-08-36,ANGURUMA,081-149-08
081-149-08-37,KONGOROK,081-149-08
081-149-08-38,NAKONYEN,081-149-08
081-149-09-06,LOKALES,081-149-09
081-149-09-21,ARUKANES,081-149-09
081-149-09-23,MORUAKRUK,081-149-09
081-149-09-45,CHEPKARARAT,081-149-09
081-149-10-05,LOSIDOK,081-149-10
081-149-10-19,CHEPTAPOYO,081-149-10
081-149-10-20,LOKOMA,081-149-10
081-149-11-39,AROL WARD,081-149-11
081-149-11-40,CHEMONING A WARD,081-149-11
081-149-11-41,LOMEUTA B WARD,081-149-11
081-149-11-42,MORUONGOR WARD,081-149-11
081-149-11-43,SENIOR QUATERS,081-149-11
081-149-11-44,TAPARAK WARD,081-149-11
007-038-01-01,BUGONO,007-038-01
007-038-01-02,ITANDA,007-038-01
007-038-01-03,KABIRA-ITUBA,007-038-01
007-038-01-04,KASAMBIKA,007-038-01
007-038-01-05,NABITENDE,007-038-01
007-038-01-06,NALUKO,007-038-01
007-038-02-07,MWIRA,007-038-02
007-038-02-10,NAMBALE,007-038-02
007-038-02-11,NASUTI,007-038-02
007-038-03-12,BULUMWAKI WARD,007-038-03
007-038-03-13,MWENDANFUKO WARD,007-038-03
007-038-03-14,NAMUNGALWE WARD,007-038-03
007-038-03-15,NAMUNKANAGA WARD,007-038-03
007-038-03-16,NAMUNKESU WARD,007-038-03
007-038-03-17,NAMUNSAALA WARD,007-038-03
007-038-03-23,NAWANSEGA WARD,007-038-03
007-038-04-18,BUGONGO,007-038-04
007-038-04-19,KIWANYI,007-038-04
007-038-04-20,KYENDABAWALA,007-038-04
007-038-04-21,NAMUSIISI,007-038-04
007-038-04-22,NAWANGAIZA,007-038-04
007-038-05-09,NAIBIRI,007-038-05
007-038-05-24,KIDAAGO,007-038-05
007-038-05-25,KAZIGO,007-038-05
007-038-05-26,NABITENDE,007-038-05
007-039-01-03,BUKOYO,007-039-01
007-039-01-04,BULAMAGI,007-039-01
007-039-01-05,BULOWOOZA,007-039-01
007-039-01-07,BWANALIRA,007-039-01
007-039-01-08,IWAWU,007-039-01
007-039-03-11,BUKAYE,007-039-03
007-039-03-12,BUKOONA,007-039-03
007-039-03-13,BUSEYI,007-039-03
007-039-03-14,NAKALAMA,007-039-03
007-039-04-15,BULUBANDI,007-039-04
007-039-04-16,BUNYAMA,007-039-04
007-039-04-17,BUSOWOOBI,007-039-04
007-039-04-18,KABIRA,007-039-04
007-039-04-19,WAIRAMA,007-039-04
007-039-05-06,BUNYIRO,007-039-05
007-039-05-09,MAGOGO,007-039-05
007-039-05-10,NAWANYINGI,007-039-05
007-228-01-02,NAKAVULE WARD,007-228-01
007-228-01-05,NABIDONGHA PRISON,007-228-01
007-228-01-06,NABIDONGHA WARD,007-228-01
007-228-01-08,WALUGOGO WARD,007-228-01
007-228-01-21,KASOKOSO WARD,007-228-01
007-228-01-22,BULIGO WARD,007-228-01
007-228-02-01,NKONO WARD,007-228-02
007-228-02-03,IGAMBA WARD,007-228-02
007-228-02-04,MUTUKULA WARD,007-228-02
007-228-02-07,NKATU WARD,007-228-02
007-228-02-20,BUGUMBA WARD,007-228-02
008-041-01-01,BUGOBYA,008-041-01
008-041-01-02,ITAKAIBOLU,008-041-01
008-041-01-03,KISASI,008-041-01
008-041-01-04,NABITAMBALA,008-041-01
008-041-01-05,NALINAIBI,008-041-01
008-041-02-06,KAKIRA WARD,008-041-02
008-041-02-07,KARONGO WARD,008-041-02
008-041-02-08,MAWOITO WARD,008-041-02
008-041-02-09,WAIRAKA WARD,008-041-02
008-041-02-20,CHICO WARD,008-041-02
008-041-02-21,KABYAZA WARD,008-041-02
008-041-02-22,MWIRI WARD,008-041-02
008-041-02-23,POLOTA WARD,008-041-02
008-042-02-06,BUDIMA,008-042-02
008-042-02-08,NAKAKULWE (KISOZI),008-042-02
008-042-02-10,NAWAMPANDA,008-042-02
008-042-02-11,WANSIIMBA,008-042-02
008-042-06-09,NAMAGERA WARD,008-042-06
008-042-06-25,LUBANI WARD,008-042-06
008-042-06-26,MPUMWIRE WARD,008-042-06
008-042-06-27,NAMWENDWA WARD,008-042-06
008-306-03-12,BUWEERA,008-306-03
008-306-03-13,KAGOMA,008-306-03
008-306-03-14,KAIIRA,008-306-03
008-306-03-15,KITANABA,008-306-03
008-306-03-16,MAGAMAGA,008-306-03
008-306-04-21,KALITUNSI WARD,008-306-04
008-306-04-22,KAGAIRE WARD,008-306-04
008-306-04-23,KASALINA WARD,008-306-04
008-306-04-24,KAMWANI WARD,008-306-04
008-306-05-17,BULUGO WARD,008-306-05
008-306-05-18,BUTAMIRA WARD,008-306-05
008-306-05-19,BUWABUZI WARD,008-306-05
008-306-05-20,IZIRU WARD,008-306-05
123-030-01-01,BULUNGULI,123-030-01
123-030-01-02,BUMOOZI,123-030-01
123-030-01-03,BUWOOYA,123-030-01
123-030-01-04,BWIGULA,123-030-01
123-030-01-06,KALALU,123-030-01
123-030-01-07,LUBIRA,123-030-01
123-030-02-09,BUNIANTOLE,123-030-02
123-030-02-12,IBULANKU,123-030-02
123-030-02-15,NAMIGANDA,123-030-02
123-030-02-16,NAWANSEGA,123-030-02
123-030-02-17,NSAALE,123-030-02
123-030-03-18,KASOZI,123-030-03
123-030-03-19,KIGULAMO,123-030-03
123-030-03-20,MAKANDWA,123-030-03
123-030-03-21,MAKUUTU,123-030-03
123-030-04-22,IDINDA,123-030-04
123-030-04-23,MINANI,123-030-04
123-030-04-24,NAMALEMBA,123-030-04
123-030-04-25,NAMUNYUMYA,123-030-04
123-030-05-26,BUSEMBATIA CENTRAL,123-030-05
123-030-05-27,BUSEMBATIA MARKET,123-030-05
123-030-05-28,BUYIRIMA WARD,123-030-05
123-030-05-29,KAKOGE WARD,123-030-05
123-030-05-30,MAJENGO WARD,123-030-05
123-030-06-08,BUBENGE,123-030-06
123-030-06-13,IGOMBE,123-030-06
123-030-06-14,KIKUNYU,123-030-06
123-030-06-31,WALANGA,123-030-06
123-030-07-32,IDUDI A WARD,123-030-07
123-030-07-33,MIFUMI WARD,123-030-07
123-030-07-34,KIKUNYU WARD,123-030-07
123-030-07-35,IDUDI B WARD,123-030-07
123-030-07-36,IDUDI C WARD,123-030-07
123-030-07-37,IDUDI D WARD,123-030-07
123-030-08-11,IBAAKO WARD,123-030-08
123-030-08-38,BUTENDE WARD,123-030-08
013-070-01-06,NABULEZI,013-070-01
013-070-01-07,NAMAIRA,013-070-01
013-070-03-15,NABIRUMBA I,013-070-03
013-070-03-16,NABWIGULU,013-070-03
013-070-03-17,NAMUNYINGI,013-070-03
013-070-03-24,NABIRUMBA II,013-070-03
013-070-04-19,BWIIZA,013-070-04
013-070-04-20,KISAIKYE,013-070-04
013-070-04-21,KASOZI,013-070-04
013-070-04-22,NAMASAGALI,013-070-04
013-070-05-01,BALAWOLI NORTHERN,013-070-05
013-070-05-08,KAWAGA SOUTHERN,013-070-05
013-070-06-02,KAGUMBA,013-070-06
013-070-06-03,KASOLWE,013-070-06
013-070-06-05,KIIGE,013-070-06
013-070-06-23,KIBUYE,013-070-06
013-071-01-01,BUKUTU,013-071-01
013-071-01-02,BULOPA,013-071-01
013-071-01-03,MPAKITONI,013-071-01
013-071-01-04,NAGAMULI,013-071-01
013-071-01-27,NAGWENYI,013-071-01
013-071-02-05,BUGEYWA,013-071-02
013-071-02-06,BUTANSI,013-071-02
013-071-02-07,NAIBOWA,013-071-02
013-071-02-08,NALUWOLI,013-071-02
013-071-03-09,BUGANZA,013-071-03
013-071-03-11,BUTENDE,013-071-03
013-071-03-12,KITAYUNJWA,013-071-03
013-071-03-13,NAMAGANDA,013-071-03
013-071-03-14,NAMISAMBYA I,013-071-03
013-071-03-16,NAWANGO,013-071-03
